AveCarelessness,AveCorrect,AveKnow,AveResBored,AveResConf,AveResEngcon,AveResFrust,AveResGaming,AveResOfftask,ITEST_id,Ln,Ln-1,NumActions,RES_BORED,RES_CONCENTRATING,RES_CONFUSED,RES_FRUSTRATED,RES_GAMING,RES_OFFTASK,attemptCount,bottomHint,consecutiveErrorsInRow,correct,endsWithAutoScaffolding,endsWithScaffolding,frIsHelpRequest,frIsHelpRequestScaffolding,frPast5HelpRequest,frPast5WrongCount,frPast8HelpRequest,frPast8WrongCount,frTimeTakenOnScaffolding,frTotalSkillOpportunitiesScaffolding,frWorkingInSchool,helpAccessUnder2Sec,hint,hintCount,hintTotal,manywrong,original,past8BottomOut,responseIsChosen,responseIsFillIn,scaffold,stlHintUsed,sumTimePerSkill,timeGreater10SecAndNextActionRight,timeGreater5Secprev2wrong,timeOver80,timeSinceSkill,timeTaken,totalFrAttempted,totalFrPastWrongCount,totalFrPercentPastWrong,totalFrSkillOpportunities,totalFrSkillOpportunitiesByScaffolding,totalFrTimeOnSkill,totalTimeByPercentCorrectForskill,MCAS,isSTEM
0.095437448,0.315689981,0.159553578,0.243008581,0.123024871,0.63525574,0.143563659,0.126959415,0.180037032,3390,0.159553578,0.178350301,529,0.243008581,0.63525574,0.123024871,0.143563659,0.126959414,0.180037032,3.850661626,0.069943289,0.13610586,0.315689981,0,0.563327032,0.219281664,0.648393195,1.45557656,0.729678639,1.718336484,0.844990548,22.77315688,2.134215501,1,0.041587902,0.366729679,1.81852552,2.896030246,0.792060491,0.207939509,0.198487713,0,0,0.327032136,0.015122873,409.3402647,0.166351607,0.04536862,0.047258979,717836.3233,23.89413989,109.168242,1.11342155,0.24702358,3.47637051,0.900858574,156.9678639,2700.494927,15,1
0.095437448,0.315689981,0.159553578,0.243008581,0.123024871,0.63525574,0.143563659,0.126959415,0.180037032,3390,0.159553578,0.178350301,529,0.243008581,0.63525574,0.123024871,0.143563659,0.126959414,0.180037032,3.850661626,0.069943289,0.13610586,0.315689981,0,0.563327032,0.219281664,0.648393195,1.45557656,0.729678639,1.718336484,0.844990548,22.77315688,2.134215501,1,0.041587902,0.366729679,1.81852552,2.896030246,0.792060491,0.207939509,0.198487713,0,0,0.327032136,0.015122873,409.3402647,0.166351607,0.04536862,0.047258979,717836.3233,23.89413989,109.168242,1.11342155,0.24702358,3.47637051,0.900858574,156.9678639,2700.494927,15,1
0.050323027,0.296500921,0.089483038,0.235128389,0.126149291,0.669132871,0.112439387,0.247414703,0.17755574,3392,0.089483038,0.112190819,543,0.235128389,0.669132871,0.126149291,0.112439387,0.247414703,0.17755574,2.502762431,0.121546961,0.143646409,0.296500921,0,0.860036832,0.300184162,0.85267035,2.036832413,0.460405157,2.659300184,0.55985267,33.58563538,4.740331492,1,0.075506446,0.449355433,1.447513812,2.036832413,0.867403315,0.132596685,0.443830571,0,0,0.451197053,0.001841621,1096.801105,0.14732965,0.057090239,0.086556169,138230.1013,29.06813996,102.1823204,0.983425414,0.151881142,8.132596685,1.01323315,727.1933702,3290.555305,14,0
0.126239699,0.428822496,0.229395602,0.238807826,0.117727081,0.649196211,0.142467532,0.112778693,0.164353682,3405,0.229395602,0.265297453,569,0.238807826,0.649196211,0.117727081,0.142467532,0.112778692,0.164353682,2.293497364,0.040421793,0.091388401,0.428822496,0,0.574692443,0.263620387,0.599297012,1.608084359,0.829525483,2.005272408,1.057996485,31.04042177,2.528998243,1,0.033391916,0.224956063,0.739894552,1.233743409,0.616871705,0.297012302,0.149384886,0,0,0.397188049,0.014059754,433.655536,0.274165202,0.033391916,0.094903339,530493.0193,32.73110721,150.8699473,1.391915641,0.251293078,5.572934974,1.122275887,262.0017575,1246.391953,38,0
0.145349461,0.350191571,0.223040233,0.220086041,0.086767697,0.666992648,0.124502501,0.18238993,0.148112825,3408,0.223040233,0.263639943,1305,0.220086041,0.666992648,0.086767697,0.124502501,0.182389929,0.148112825,3.331034483,0.055938697,0.047509579,0.350191571,0.006130268,0.646743295,0.233716475,0.685057471,1.908045977,0.937931034,2.514176245,1.229118774,16.50114946,3.461302682,1,0.068199234,0.355555556,1.607662835,2.838314176,0.714942529,0.250574713,0.205363985,0,0,0.353256705,0.016091954,434.943295,0.167816092,0.014559387,0.039846743,891041.4797,20.68045977,312.1310345,2.118007663,0.266470826,8.125670498,1.114413813,216.4636015,2177.363797,27,1
0.11829762,0.375954198,0.181649546,0.222212689,0.171323651,0.645418747,0.119479253,0.147766425,0.150215608,3413,0.181649546,0.205139463,524,0.222212689,0.645418747,0.171323651,0.119479253,0.147766425,0.150215608,2.990458015,0.038167939,0.074427481,0.375954198,0.049618321,0.564885496,0.187022901,0.59351145,1.171755725,0.90648855,1.463740458,1.059160305,18.59732823,2.217557252,1,0.047709924,0.20610687,1.070610687,2.188931298,0.687022901,0.324427481,0.097328244,0,0,0.400763359,0.001908397,558.4141221,0.200381679,0.030534351,0.057251908,390115.8092,25.6240458,124.9122137,2.017175573,0.304985881,6.234732824,1.062485363,299.6774809,1715.940117,31,0
0.053156518,0.294117647,0.096026008,0.226051587,0.060150593,0.657343795,0.085591246,0.427594772,0.179730935,3435,0.096026008,0.131105065,561,0.226051587,0.657343795,0.060150593,0.085591246,0.427594772,0.179730935,2.525846702,0.131907308,0.231729055,0.294117647,0.001782531,0.688057041,0.28342246,0.770053476,2.292335116,0.720142602,3.08912656,1.080213904,30.81639928,5.978609626,0.983957219,0.126559715,0.467023173,1.497326203,2.078431373,0.828877005,0.199643494,0.59714795,0,0,0.35828877,0.001782531,1641.153298,0.130124777,0.076648841,0.108734403,230252.2424,36.53297683,119.969697,2.95543672,0.211038654,12.2745098,1.066336232,1110.761141,4901.655965,15,1
0.04966191,0.311320755,0.071707371,0.225582119,0.054030354,0.663429584,0.153326366,0.331886242,0.176980666,3436,0.071707371,0.091779199,318,0.225582119,0.663429584,0.054030354,0.153326366,0.331886242,0.176980666,2.188679245,0.119496855,0.150943396,0.311320755,0,0.726415094,0.298742138,0.779874214,2.147798742,0.603773585,2.877358491,0.842767296,17.56289308,6.955974843,1,0.113207547,0.421383648,1.245283019,1.657232704,0.889937107,0.191823899,0.408805031,0,0,0.402515723,0,711.8647798,0.128930818,0.040880503,0.06918239,200875.6604,23.91509434,71.43396226,2.764150943,0.187460003,14.93081761,1.090999018,489.5534591,2188.854205,27,0
0.12688916,0.476426799,0.253710301,0.250214656,0.058227529,0.657236446,0.175158601,0.065233185,0.21725159,3441,0.253710301,0.284859158,403,0.250214656,0.657236446,0.058227529,0.175158601,0.065233185,0.21725159,2.049627792,0.052109181,0.079404467,0.476426799,0,0.543424318,0.245657568,0.535980149,1.225806452,0.627791563,1.439205955,0.893300248,34.04218362,1.347394541,0.913151365,0,0.29280397,0.903225806,1.364764268,0.555831266,0.454094293,0.1191067,0,0,0.320099256,0,688.8461538,0.29280397,0.014888337,0.126550868,285574.1365,42.42431762,101.4044665,2.53101737,0.225583023,7.277915633,0.57822142,474.8163772,1608.288862,30,0
0.23159821,0.553903346,0.38649575,0.257590082,0.107506633,0.662672575,0.158522279,0.015076999,0.219607358,3445,0.38649575,0.403373287,269,0.257590082,0.662672575,0.107506633,0.158522279,0.015076999,0.219607358,1.832713755,0.018587361,0.148698885,0.553903346,0,0.531598513,0.31598513,0.527881041,1.483271375,0.847583643,1.855018587,1.204460967,36.01486989,2.516728625,0.918215613,0.003717472,0.096654275,0.342007435,0.550185874,0.394052045,0.420074349,0.011152416,0,0,0.460966543,0,505.9293679,0.423791822,0.074349442,0.171003717,251478.1078,47.79553903,93.32713755,2.412639405,0.269241793,8.401486989,0.939249573,332.1858736,1148.922734,38,0
0.061619361,0.362459547,0.111728052,0.314488953,0.135000812,0.641010622,0.135513333,0.015327953,0.297727646,3463,0.111728052,0.129100572,309,0.314488953,0.641010622,0.135000812,0.135513333,0.015327953,0.297727646,2.28802589,0.035598706,0.174757282,0.362459547,0,0.741100324,0.330097087,0.776699029,2.113268608,0.598705502,2.776699029,0.721682848,57.18446602,2.857605178,1,0,0.265372168,0.809061489,1.213592233,0.715210356,0.203883495,0.103559871,0,0,0.530744337,0,1091.789644,0.297734628,0.110032362,0.229773463,219168.3172,67.45631068,69.42071197,0.935275081,0.187544839,5.067961165,1.033948586,556.4401294,4555.270405,22,0
0.111814702,0.49321267,0.247155676,0.274662665,0.116745526,0.660437868,0.048954053,0.009892189,0.249117823,3465,0.247155676,0.234411605,221,0.274662665,0.660437868,0.116745526,0.048954053,0.009892189,0.249117823,1.995475113,0.018099548,0.271493213,0.49321267,0,0.705882353,0.393665158,0.701357466,1.271493213,0.429864253,1.42081448,0.457013575,28.05882351,1.470588235,1,0,0.149321267,0.429864253,0.687782805,0.466063348,0.294117647,0.067873303,0,0,0.597285068,0,275.5475114,0.371040724,0.090497738,0.190045249,377307.2172,47.7239819,66.42986425,0.50678733,0.199985637,2.479638009,0.798926402,161.0316742,749.7762233,49,0
0.08642044,0.273148148,0.141516868,0.214369821,0.066036898,0.677337927,0.102675725,0.340133602,0.138909409,3483,0.141516868,0.162279586,864,0.214369821,0.677337927,0.066036898,0.102675725,0.340133602,0.138909409,3.959490741,0.087962963,0.030092593,0.273148148,0.006944444,0.663194444,0.244212963,0.731481481,2.487268519,0.501157407,3.314814815,0.699074074,20.31134256,3.626157407,1,0.104166667,0.53125,2.538194444,4.150462963,0.873842593,0.203703704,0.392361111,0,0,0.295138889,0.001157407,391.5972223,0.106481481,0.009259259,0.049768519,311134.1157,20.16203704,144.3657407,1.15625,0.172020557,5.799768519,1.030564,187.6157407,2229.180069,22,1
0.06359817,0.429268293,0.149423307,0.271630629,0.137572858,0.637458237,0.09735887,0.01997958,0.213607743,3497,0.149423307,0.146403032,205,0.271630629,0.637458237,0.137572858,0.09735887,0.01997958,0.213607743,2.082926829,0.024390244,0.190243902,0.429268293,0,0.629268293,0.312195122,0.629268293,1.312195122,0.43902439,1.556097561,0.531707317,27.2878049,1.380487805,1,0,0.214634146,0.580487805,0.87804878,0.585365854,0.307317073,0.068292683,0,0,0.492682927,0,339.8487804,0.341463415,0.097560976,0.126829268,367332.6049,41.06341463,58.56585366,0.717073171,0.192747538,3.16097561,0.703693383,201.2731707,999.5900664,27,0
0.05375806,0.27012987,0.097564396,0.264005547,0.051527849,0.628081887,0.081869575,0.117958996,0.212487479,3506,0.097564396,0.126412938,385,0.264005547,0.628081887,0.051527849,0.081869575,0.117958994,0.212487479,3.044155844,0.080519481,0.023376623,0.27012987,0,0.579220779,0.251948052,0.722077922,1.755844156,0.355844156,1.992207792,0.381818182,22.07272725,1.78961039,1,0.020779221,0.548051948,2.044155844,3.148051948,0.883116883,0.218181818,0.249350649,0,0,0.251948052,0.015584416,344.9428571,0.135064935,0.01038961,0.080519481,678664.4753,32.66233766,72.31688312,0.462337662,0.133252744,2.953246753,0.870259743,164.1558441,1924.084263,7,0
0.039369763,0.228310502,0.049207212,0.288641173,0.11913113,0.665253059,0.138631048,0.025114066,0.324313928,3508,0.049207212,0.084839262,219,0.288641173,0.665253059,0.11913113,0.138631048,0.025114066,0.324313928,3.182648402,0.086757991,0.136986301,0.228310502,0,0.757990868,0.242009132,0.849315068,2.01826484,0.082191781,2.429223744,0.082191781,31.94977168,2.552511416,1,0,0.456621005,1.675799087,2.529680365,0.940639269,0.118721461,0.260273973,0,0,0.438356164,0,584.8721461,0.164383562,0.082191781,0.086757991,66394.59361,45.13242008,28.48401826,0.114155251,0.058856545,3.643835616,0.887110175,189.8447489,3292.905309,11,0
0.25669259,0.614791988,0.482398137,0.239163028,0.132647243,0.680763399,0.069564148,0.013649536,0.172539662,3515,0.482398137,0.474166992,649,0.239163028,0.680763399,0.132647243,0.069564148,0.013649536,0.172539662,1.739599384,0.010785824,0.18798151,0.614791988,0,0.588597843,0.363636364,0.587057011,1.585516179,0.63174114,2.05238829,0.787365177,19.4576271,2.42835131,0.936825886,0.001540832,0.073959938,0.217257319,0.476117103,0.283513097,0.400616333,0.013867488,0,0,0.530046225,0.006163328,450.331279,0.50385208,0.092449923,0.098613251,746745.8459,37.65485362,234.7226502,1.269645609,0.215457758,7.659476117,0.85135729,325.9738059,895.9610745,46,0
0.100700318,0.375262055,0.182683627,0.272958896,0.105451821,0.628361163,0.112167527,0.064738905,0.21456272,3521,,,477,0.272958896,0.628361163,0.105451821,0.112167527,0.064738905,0.21456272,2.756813417,0.033542977,0.142557652,0.375262055,0,0.593291405,0.253668763,0.626834382,1.280922432,0.882599581,1.647798742,1.083857442,31.64360586,3.14884696,1,0.029350105,0.21802935,0.844863732,1.530398323,0.698113208,0.272536688,0.039832285,0,0,0.421383648,0.004192872,769.3794551,0.253668763,0.056603774,0.14884696,419536.7002,41.92243187,120.572327,1.85115304,0.29728108,6.49475891,0.90902601,489.1404612,2753.670084,23,0
0.092861677,0.444844125,0.206272787,0.253450701,0.096790236,0.616743735,0.170891195,0.038420298,0.182600601,3539,0.206272787,0.237547963,834,0.253450701,0.616743735,0.096790236,0.170891195,0.038420298,0.182600601,2.213429257,0.032374101,0.092326139,0.444844125,0,0.641486811,0.318944844,0.654676259,2.091127098,0.767386091,2.947242206,1.092326139,18.74124705,8.085131894,1,0.003597122,0.230215827,0.736211031,1.121103118,0.591127098,0.273381295,0.100719424,0,0.026378897,0.48441247,0,1232.65547,0.292565947,0.043165468,0.086330935,891539.1604,33.36240408,220.2230216,4.208633094,0.186588548,20.15467626,0.970302525,814.7814896,4005.56085,-999,1
0.057502822,0.292792793,0.073556906,0.24200491,0.059056908,0.667454899,0.143274519,0.165944761,0.184943219,3545,,,222,0.24200491,0.667454899,0.059056908,0.143274519,0.16594476,0.184943219,3.112612613,0.063063063,0.031531532,0.292792793,0.009009009,0.743243243,0.279279279,0.77027027,2.567567568,0.59009009,3.387387387,0.846846847,27.41441433,6.27027027,1,0.058558559,0.378378378,1.481981982,2.617117117,0.851351351,0.193693694,0.130630631,0,0,0.436936937,0,407.5180179,0.126126126,0,0.081081081,326135.8964,29.68918918,47.95495495,2.288288288,0.195497959,11.0045045,1.044037796,221.2747748,1534.704168,-999,0
0.375012731,0.760831889,0.690579259,0.240137027,0.058510069,0.648377222,0.186074882,0.008522045,0.225320329,3559,0.690579259,0.64775342,577,0.240137026,0.648377222,0.058510069,0.186074882,0.008522045,0.225320329,1.268630849,0.003466205,0.048526863,0.760831889,0,0.410745234,0.317157712,0.410745234,1.36915078,0.627383016,1.901213172,0.864818024,14.26377469,2.908145581,1,0,0.034662045,0.090121317,0.162911612,0.140381282,0.551126516,0.006932409,0,0.051993068,0.393414211,0,1324.707482,0.656845754,0.031195841,0.204506066,1611790.416,56.42535702,238.0641248,3.216637782,0.159150818,16.0762565,0.817464804,1077.850279,2387.82707,-999,0
0.143740035,0.467120181,0.279254961,0.267955548,0.111505224,0.657556543,0.087461881,0.015563379,0.222303616,3567,0.279254961,0.294057252,441,0.267955548,0.657556543,0.111505224,0.087461881,0.015563379,0.222303616,2.124716553,0.031746032,0.140589569,0.467120181,0,0.691609977,0.35600907,0.700680272,1.678004535,0.696145125,2.12244898,0.802721088,32.40589569,2.548752834,1,0,0.238095238,0.759637188,1.22675737,0.555555556,0.276643991,0.095238095,0,0,0.505668934,0,352.0566893,0.365079365,0.079365079,0.108843537,601288.7778,40.82086168,118.4852608,1.027210884,0.25102494,4.433106576,0.930696279,214.6122449,985.4566364,43,0
0.048836394,0.324945295,0.109109454,0.206342324,0.088224483,0.674795749,0.187432049,0.262972182,0.109974647,3609,0.109109454,0.13372904,2742,0.206342324,0.674795749,0.088224483,0.187432049,0.262972182,0.109974647,2.480306346,0.086797958,0.117797228,0.324945295,0,0.615609044,0.246535376,0.700218818,2.741429613,1.021517141,4.002917578,1.49051787,12.99195659,13.81400438,1,0.060904449,0.37563822,1.266958425,1.864697301,0.847191831,0.236323851,0.463894967,0,0.068198395,0.354850474,0.00401167,2356.775784,0.103938731,0.043763676,0.024070022,710175.3819,19.00902006,568.444566,11.55835157,0.247436085,42.60649161,1.136865864,1570.384145,9762.825229,26,0
0.070702814,0.320261438,0.0987512,0.312715292,0.154095065,0.616670878,0.133652441,0.007513084,0.380273503,3684,0.0987512,0.137671719,153,0.312715292,0.616670878,0.154095065,0.133652441,0.007513084,0.380273503,2.594771242,0.019607843,0.169934641,0.320261438,0,0.777777778,0.307189542,0.790849673,1.732026144,0.261437908,2.163398693,0.294117647,43.49673203,2.732026144,1,0,0.294117647,0.947712418,1.464052288,0.777777778,0.163398693,0.058823529,0,0,0.54248366,0,500.5294118,0.235294118,0.111111111,0.176470588,142514.8105,53.56862746,28,0.54248366,0.168108236,3.522875817,0.872585642,168.4117647,1717.267765,-999,0
0.146164881,0.42750533,0.270161303,0.207590538,0.079617665,0.682986652,0.116822183,0.25436597,0.138251672,3687,0.270161303,0.296896138,938,0.207590538,0.682986652,0.079617665,0.116822183,0.25436597,0.138251672,2.270788913,0.069296375,0.021321962,0.42750533,0.004264392,0.634328358,0.275053305,0.691897655,2.070362473,0.797441365,2.81130064,1.071428571,15.71641792,4.281449893,0.974413646,0.103411514,0.326226013,1.101279318,1.730277186,0.624733475,0.280383795,0.234541578,0,0,0.378464819,0,341.1865672,0.223880597,0.007462687,0.040511727,489379.3401,19.65671642,255.1268657,1.892324094,0.230626481,8.529850746,1.095260578,254.3742004,949.7462529,53,0
0.043263512,0.344537815,0.063329933,0.302580409,0.188550554,0.624822687,0.119021162,0.026411592,0.416496432,3688,0.063329933,0.077247231,119,0.302580409,0.624822687,0.188550554,0.119021162,0.026411592,0.416496432,1.941176471,0.033613445,0.201680672,0.344537815,0,0.672268908,0.352941176,0.68907563,2.848739496,0.630252101,4.336134454,0.840336134,78.6134454,8.831932773,0.907563025,0,0.268907563,0.647058824,0.932773109,0.798319328,0.176470588,0.042016807,0,0,0.537815126,0,2418.689076,0.226890756,0.075630252,0.294117647,96312.14286,95.96638656,27.86554622,2.033613445,0.119468891,15.14285714,1.006274056,1786.218487,6564.957862,13,0
0.067764657,0.274509804,0.093767939,0.256290443,0.117081508,0.622875905,0.110261098,0.129621305,0.263210554,3700,0.093767939,0.129788816,153,0.256290443,0.622875905,0.117081508,0.110261098,0.129621305,0.263210554,2.522875817,0.111111111,0.08496732,0.274509804,0,0.816993464,0.281045752,0.85620915,1.039215686,0.326797386,1.091503268,0.326797386,44.88235298,1.732026144,1,0.013071895,0.437908497,1.522875817,2.137254902,0.882352941,0.130718954,0.352941176,0,0,0.437908497,0,434.4444443,0.124183007,0.032679739,0.104575163,188575.9804,39.70588235,33.51633987,0.503267974,0.200729283,2.450980392,0.827668848,330.4901961,2212.334422,-999,0
0.091423327,0.510638298,0.203480792,0.296773027,0.12466728,0.616350668,0.091963043,0.008216431,0.285998405,3708,0.203480792,0.202253458,235,0.296773027,0.616350668,0.12466728,0.091963043,0.008216431,0.285998405,1.731914894,0.012765957,0.217021277,0.510638298,0,0.663829787,0.412765957,0.663829787,1.578723404,0.570212766,2.072340426,0.668085106,45.48936175,2.374468085,0.953191489,0,0.144680851,0.387234043,0.608510638,0.45106383,0.336170213,0.012765957,0,0,0.565957447,0,897.4255318,0.417021277,0.110638298,0.255319149,534160.3489,71.1106383,78.24680851,1,0.244327503,7.063829787,0.917704308,663.5489362,1865.05296,36,0
0.083955127,0.305232558,0.124236212,0.261824226,0.087783428,0.609640732,0.146404298,0.122880333,0.188455807,3771,0.124236212,0.145902162,344,0.261824226,0.609640732,0.087783428,0.146404298,0.122880333,0.188455807,3.029069767,0.063953488,0.095930233,0.305232558,0.011627907,0.39244186,0.194767442,0.60755814,1.331395349,0.720930233,1.60755814,0.863372093,34.02906976,1.61627907,1,0.052325581,0.386627907,1.578488372,2.537790698,0.834302326,0.302325581,0.229651163,0,0,0.229651163,0.005813953,452.5813953,0.183139535,0.023255814,0.10755814,89645.125,39.375,66.79360465,1.252906977,0.173872427,3.694767442,0.83849668,200.8633721,1813.911686,4,1
0.08499388,0.324528302,0.147523314,0.193380851,0.076988669,0.694463392,0.145650862,0.333892726,0.113127614,3778,0.147523314,0.176033363,1855,0.193380851,0.694463392,0.076988669,0.145650862,0.333892726,0.113127614,2.862533693,0.067385445,0.081401617,0.324528302,0.029649596,0.567115903,0.229110512,0.642048518,2.278706199,0.839892183,3.247978437,1.163342318,11.25390835,4.782210243,1,0.111051213,0.38490566,1.447978437,2.221024259,0.809703504,0.236657682,0.271698113,0,0,0.299730458,0.001617251,369.5628034,0.078167116,0.008625337,0.030188679,566628.9876,14.00539084,391.5773585,2.777358491,0.234669259,9.844743935,1.108208269,212.1633423,1420.825539,29,0
0.168003538,0.528497409,0.319745655,0.277696258,0.107202642,0.627480476,0.114042588,0.010892733,0.28373082,3788,0.319745655,0.303279228,193,0.277696258,0.627480476,0.107202642,0.114042588,0.010892733,0.28373082,1.875647668,0.025906736,0.113989637,0.528497409,0,0.440414508,0.32642487,0.476683938,1.611398964,0.533678756,2.32642487,0.585492228,20.20207253,3.14507772,1,0,0.176165803,0.544041451,0.844559585,0.398963731,0.435233161,0.093264249,0,0,0.393782383,0,796.9689118,0.466321244,0.067357513,0.233160622,397349.8031,57.19689119,64.07772021,0.901554404,0.10009759,7.89119171,0.796024997,448.7564767,2698.576903,38,0
0.124156011,0.723076923,0.403740983,0.316631375,0.079261617,0.612957033,0.086051565,0.005379562,0.401406508,3860,0.403740983,0.304206017,130,0.316631375,0.612957033,0.079261617,0.086051565,0.005379562,0.401406508,1.423076923,0,0.153846154,0.723076923,0,0.261538462,0.215384615,0.261538462,0.776923077,0.569230769,1.207692308,0.607692308,30.26153847,1.407692308,1,0,0.023076923,0.061538462,0.146153846,0.176923077,0.569230769,0,0,0,0.261538462,0,536.5153848,0.630769231,0.076923077,0.392307692,660716.6923,114.6538462,49.96923077,0.776923077,0.17175376,3.038461538,0.582472529,372.0307692,1026.589054,47,1
0.124156011,0.723076923,0.403740983,0.316631375,0.079261617,0.612957033,0.086051565,0.005379562,0.401406508,3860,0.403740983,0.304206017,130,0.316631375,0.612957033,0.079261617,0.086051565,0.005379562,0.401406508,1.423076923,0,0.153846154,0.723076923,0,0.261538462,0.215384615,0.261538462,0.776923077,0.569230769,1.207692308,0.607692308,30.26153847,1.407692308,1,0,0.023076923,0.061538462,0.146153846,0.176923077,0.569230769,0,0,0,0.261538462,0,536.5153848,0.630769231,0.076923077,0.392307692,660716.6923,114.6538462,49.96923077,0.776923077,0.17175376,3.038461538,0.582472529,372.0307692,1026.589054,47,1
0.253474719,0.501403181,0.462860414,0.202613592,0.08313007,0.685523778,0.103427296,0.184664922,0.13149289,3867,0.462860414,0.481047684,1069,0.202613592,0.685523778,0.08313007,0.103427296,0.184664921,0.13149289,2.209541628,0.052385407,0.047708138,0.501403181,0.003741815,0.500467727,0.216089804,0.530402245,1.517305893,0.721234799,2.085126286,0.915809167,13.10851262,3.191768007,1,0.049579046,0.277829747,1.107577175,1.769878391,0.522918616,0.4303087,0.127221703,0,0,0.271281572,0,396.7904584,0.267539757,0.014031805,0.049579046,727494.2479,21.42001871,328.1870907,1.752104771,0.196877384,9.507951356,1.094649918,284.5425631,892.7846813,52,1
0.253474719,0.501403181,0.462860414,0.202613592,0.08313007,0.685523778,0.103427296,0.184664922,0.13149289,3867,0.462860414,0.481047684,1069,0.202613592,0.685523778,0.08313007,0.103427296,0.184664921,0.13149289,2.209541628,0.052385407,0.047708138,0.501403181,0.003741815,0.500467727,0.216089804,0.530402245,1.517305893,0.721234799,2.085126286,0.915809167,13.10851262,3.191768007,1,0.049579046,0.277829747,1.107577175,1.769878391,0.522918616,0.4303087,0.127221703,0,0,0.271281572,0,396.7904584,0.267539757,0.014031805,0.049579046,727494.2479,21.42001871,328.1870907,1.752104771,0.196877384,9.507951356,1.094649918,284.5425631,892.7846813,52,1
0.155547135,0.393069307,0.249490306,0.224628857,0.159467173,0.666254691,0.144979431,0.155434707,0.142278577,3890,0.249490306,0.285086318,1010,0.224628857,0.666254691,0.159467173,0.144979431,0.155434707,0.142278577,2.99009901,0.047524752,0.11980198,0.393069307,0,0.554455446,0.222772277,0.573267327,1.751485149,0.886138614,2.267326733,1.177227723,13.24554457,2.351485149,1,0.035643564,0.265346535,1.044554455,1.816831683,0.668316832,0.388118812,0.16039604,0,0,0.337623762,0.000990099,380.891089,0.212871287,0.035643564,0.057425743,656205.5158,23.86039604,259.1683168,1.911881188,0.263945837,7.077227723,1.008468965,248.4,1125.947264,39,1
0.08478064,0.322535211,0.122378229,0.244929224,0.144939974,0.652407052,0.138708225,0.132144496,0.17435037,3892,0.122378229,0.158428286,710,0.244929224,0.652407052,0.144939974,0.138708225,0.132144496,0.17435037,2.71971831,0.070422535,0.346478873,0.322535211,0,0.78028169,0.271830986,0.78028169,1.863380282,0.732394366,2.24084507,0.908450704,31.77746478,3.207042254,1,0.033802817,0.314084507,1.002816901,1.684507042,0.781690141,0.15915493,0.243661972,0,0,0.505633803,0,515.1154929,0.167605634,0.1,0.081690141,334222.662,30.22112676,148.0464789,1.322535211,0.26284862,6.169014085,1.031253539,354.643662,1717.148024,31,0
0.081134856,0.346416382,0.150951602,0.216476999,0.129090182,0.667899836,0.173706997,0.210814285,0.138287436,3910,0.150951602,0.18728319,1172,0.216476999,0.667899836,0.129090182,0.173706997,0.210814285,0.138287436,2.208191126,0.053754266,0.197952218,0.346416382,0.017918089,0.519624573,0.25,0.576791809,1.939419795,1.012798635,2.596416382,1.338737201,13.77815699,3.203924915,1,0.05887372,0.291808874,0.883959044,1.346416382,0.764505119,0.361774744,0.12116041,0,0,0.332764505,0.009385666,390.0639931,0.141638225,0.046928328,0.032423208,799004.4838,18.49488054,293.7397611,2.493174061,0.292698339,8.147610922,1.048174612,226.2414676,1447.832455,19,1
0.145748329,0.496644295,0.270462509,0.259307951,0.142545357,0.661227053,0.119343618,0.014045101,0.215756202,3921,0.270462509,0.291894385,447,0.259307951,0.661227053,0.142545357,0.119343618,0.014045101,0.215756202,2.196868009,0.024608501,0.174496644,0.496644295,0,0.619686801,0.344519016,0.644295302,1.545861298,0.628635347,1.988814318,0.8098434,28.91051454,3.581655481,1,0,0.143176734,0.48098434,0.906040268,0.467561521,0.310961969,0.031319911,0,0,0.545861298,0.002237136,1269.458613,0.364653244,0.082774049,0.129753915,588972.783,43.93959732,132.8232662,2.033557047,0.223630388,7.955257271,0.925390962,715.8411633,3909.570984,35,1
0.145748329,0.496644295,0.270462509,0.259307951,0.142545357,0.661227053,0.119343618,0.014045101,0.215756202,3921,0.270462509,0.291894385,447,0.259307951,0.661227053,0.142545357,0.119343618,0.014045101,0.215756202,2.196868009,0.024608501,0.174496644,0.496644295,0,0.619686801,0.344519016,0.644295302,1.545861298,0.628635347,1.988814318,0.8098434,28.91051454,3.581655481,1,0,0.143176734,0.48098434,0.906040268,0.467561521,0.310961969,0.031319911,0,0,0.545861298,0.002237136,1269.458613,0.364653244,0.082774049,0.129753915,588972.783,43.93959732,132.8232662,2.033557047,0.223630388,7.955257271,0.925390962,715.8411633,3909.570984,35,1
0.155275568,0.419962335,0.263766597,0.205857727,0.089289027,0.693677628,0.095454301,0.173374267,0.132081956,3929,0.263766597,0.28831888,1062,0.205857727,0.693677628,0.089289027,0.095454301,0.173374267,0.132081956,2.258945386,0.069679849,0.015065913,0.419962335,0,0.665725047,0.292843691,0.70433145,2.267419962,0.730696798,3.207156309,0.966101695,12.56403012,4.792843691,1,0.040489642,0.36346516,1.184557439,1.81920904,0.648775895,0.237288136,0.325800377,0,0,0.365348399,0.009416196,409.5998116,0.212806026,0.006591337,0.035781544,586530.7222,18.64689266,303.5178908,1.671374765,0.191103018,9.856873823,1.404180011,276.3126177,1171.773739,46,1
